Programme_ID,Commodity,Revision_Number,Previous_Forecast_Spend,Forecast_Change,Forecast_Change_Direction,Forecast_Stability_Score,Relative Change
P001,Materials,3,791220.81,-70692.7,DOWN,0.0981,-0.089346361
P001,Materials,4,720528.11,-33158.16,DOWN,0.0482,-0.046019246
P001,Materials,5,687369.95,-18237.16,DOWN,0.0273,-0.026531797
P001,Materials,6,669132.79,-10498.52,DOWN,0.0159,-0.015689741
P001,Mechanical,1,,,,,#DIV/0!
P001,Mechanical,2,1328894.38,-318326.04,DOWN,0.315,-0.239542017
P001,Mechanical,3,1010568.34,-156155.94,DOWN,0.1828,-0.15452289
P001,Services,1,,,,,#DIV/0!
P001,Services,2,1986460.81,-496851.73,DOWN,0.3335,-0.25011907
P001,Services,3,1489609.08,-247875.84,DOWN,0.1996,-0.166403282
P001,Mechanical,1,,,,,#DIV/0!
P001,Mechanical,2,1923045.6,-380746.31,DOWN,0.2469,-0.197991306
P001,Mechanical,3,1542299.29,-151988.75,DOWN,0.1093,-0.098546859
P001,Mechanical,4,1390310.54,-93632.72,DOWN,0.0722,-0.067346623
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,1517511.99,-347915.11,DOWN,0.2975,-0.229266795
P001,Materials,3,1169596.88,-152645.75,DOWN,0.1501,-0.13051142
P001,Materials,4,1016951.13,-70617.15,DOWN,0.0746,-0.069440062
P001,Materials,5,946333.98,-26498.38,DOWN,0.0288,-0.028001087
P001,Software,1,,,,,#DIV/0!
P001,Software,2,413107.15,-83660.59,DOWN,0.2539,-0.202515473
P001,Software,3,329446.56,-41974.91,DOWN,0.146,-0.127410376
P001,Software,4,287471.65,-19327.94,DOWN,0.0721,-0.067234247
P001,Software,5,268143.71,-12383.41,DOWN,0.0484,-0.04618199
P001,Software,6,255760.3,-2246.27,DOWN,0.0089,-0.008782716
P001,Software,1,,,,,#DIV/0!
P001,Software,2,5324636.84,-1579935.65,DOWN,0.4219,-0.296721767
P001,Software,3,3744701.19,-671727.65,DOWN,0.2186,-0.179380841
P001,Electronics,1,,,,,#DIV/0!
P001,Electronics,2,4070889.6,-1232420.2,DOWN,0.4342,-0.302739775
P001,Electronics,3,2838469.4,-509918.7,DOWN,0.219,-0.179645657
P001,Electronics,4,2328550.7,-205125.28,DOWN,0.0966,-0.088091395
P001,Services,1,,,,,#DIV/0!
P001,Services,2,4293263.26,-1009169.25,DOWN,0.3073,-0.235058786
P001,Services,3,3284094.01,-500041.76,DOWN,0.1796,-0.152261707
P001,Services,4,2784052.25,-243963.82,DOWN,0.096,-0.087629038
P001,Services,5,2540088.43,-78724.62,DOWN,0.032,-0.030992866
P001,Services,6,2461363.81,-44099.77,DOWN,0.0182,-0.017916803
P001,Services,1,,,,,#DIV/0!
P001,Services,2,2216595.8,-538290.01,DOWN,0.3207,-0.242845362
P001,Services,3,1678305.79,-237849.63,DOWN,0.1651,-0.14172008
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,3963160.17,-928086.38,DOWN,0.3058,-0.234178368
P001,Logistics,3,3035073.79,-529721.03,DOWN,0.2114,-0.174533163
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,966433.67,-185757.93,DOWN,0.2379,-0.192209704
P001,Materials,3,780675.74,-123957.39,DOWN,0.1888,-0.158782172
P001,Materials,4,656718.35,-78421.58,DOWN,0.1356,-0.119414327
P001,Materials,5,578296.77,-28040.64,DOWN,0.051,-0.048488322
P001,Materials,6,550256.13,-27641.37,DOWN,0.0529,-0.050233643
P001,Services,1,,,,,#DIV/0!
P001,Services,2,3911160.6,-783534.3,DOWN,0.2505,-0.20033294
P001,Services,3,3127626.3,-431067.81,DOWN,0.1599,-0.137825868
P001,Services,4,2696558.49,-305299.22,DOWN,0.1277,-0.113218097
P001,Services,5,2391259.27,-146263.76,DOWN,0.0652,-0.061165998
P001,Services,6,2244995.51,-95578.99,DOWN,0.0445,-0.042574246
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,4246782.89,-976787.38,DOWN,0.2987,-0.230006432
P001,Logistics,3,3269995.51,-623013.55,DOWN,0.2354,-0.190524283
P001,Logistics,4,2646981.96,-370767.62,DOWN,0.1629,-0.140071835
P001,Electronics,1,,,,,#DIV/0!
P001,Electronics,2,3601440.34,-574190.64,DOWN,0.1897,-0.159433611
P001,Electronics,3,3027249.7,-327175.67,DOWN,0.1212,-0.108076869
P001,Services,1,,,,,#DIV/0!
P001,Services,2,1195914.64,-267464.53,DOWN,0.2881,-0.223648512
P001,Services,3,928450.11,-129397.07,DOWN,0.1619,-0.139368899
P001,Services,4,799053.04,-84899.36,DOWN,0.1189,-0.106249968
P001,Services,5,714153.68,-43980.15,DOWN,0.0656,-0.061583594
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,504063.69,-94924.62,DOWN,0.232,-0.188318702
P001,Materials,3,409139.07,-59819.34,DOWN,0.1712,-0.146207841
P001,Materials,4,349319.73,-36115.16,DOWN,0.1153,-0.103387118
P001,Materials,5,313204.57,-18164.26,DOWN,0.0616,-0.057994875
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,2025571.1,-395328.01,DOWN,0.2425,-0.195168666
P001,Logistics,3,1630243.09,-295764.94,DOWN,0.2216,-0.181423827
P001,Logistics,4,1334478.15,-177920.73,DOWN,0.1538,-0.133326072
P001,Logistics,5,1156557.42,-88369.01,DOWN,0.0827,-0.076406937
P001,Logistics,6,1068188.41,-81064.38,DOWN,0.0821,-0.07588959
P001,Software,1,,,,,#DIV/0!
P001,Software,2,4383407.37,-1005602.26,DOWN,0.2977,-0.229411089
P001,Software,3,3377805.11,-535135.25,DOWN,0.1883,-0.158426917
P001,Software,4,2842669.86,-344455.96,DOWN,0.1379,-0.121173396
P001,Software,5,2498213.9,-203822.18,DOWN,0.0888,-0.081587161
P001,Software,6,2294391.72,-92448.82,DOWN,0.042,-0.04029339
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,3409019.18,-756774.59,DOWN,0.2853,-0.221991884
P001,Logistics,3,2652244.59,-545212.62,DOWN,0.2588,-0.205566493
P001,Mechanical,1,,,,,#DIV/0!
P001,Mechanical,2,3682117.57,-491378.83,DOWN,0.154,-0.133450065
P001,Mechanical,3,3190738.74,-335209.87,DOWN,0.1174,-0.105057135
P001,Mechanical,4,2855528.87,-203330.21,DOWN,0.0767,-0.071205797
P001,Services,1,,,,,#DIV/0!
P001,Services,2,4126821.38,-861453.51,DOWN,0.2638,-0.208745044
P001,Services,3,3265367.87,-460097.4,DOWN,0.164,-0.140902164
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,1728990,-398405.89,DOWN,0.2994,-0.230426949
P001,Logistics,3,1330584.11,-202146.57,DOWN,0.1791,-0.151923181
P001,Logistics,4,1128437.54,-79623.85,DOWN,0.0759,-0.07056115
P001,Logistics,5,1048813.69,-14104.46,DOWN,0.0136,-0.013448013
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,775328.67,-246752.77,DOWN,0.4668,-0.318255702
P001,Logistics,3,528575.9,-91095.55,DOWN,0.2082,-0.172341475
P001,Logistics,4,437480.35,-48936.25,DOWN,0.1259,-0.11185931
P001,Electronics,1,,,,,#DIV/0!
P001,Electronics,2,1887324.13,-523906.83,DOWN,0.3843,-0.277592397
P001,Electronics,3,1363417.3,-218502.24,DOWN,0.1908,-0.160260721
P001,Electronics,4,1144915.06,-106437.63,DOWN,0.1025,-0.092965525
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,1848491.86,-383280.15,DOWN,0.2616,-0.207347491
P001,Materials,3,1465211.71,-253088.22,DOWN,0.2088,-0.172731502
P001,Software,1,,,,,#DIV/0!
P001,Software,2,2161974.36,-664939.23,DOWN,0.4442,-0.307561108
P001,Software,3,1497035.13,-265689.22,DOWN,0.2158,-0.177476944
P001,Software,4,1231345.91,-118335,DOWN,0.1063,-0.096102159
P001,Software,5,1113010.91,-43621.06,DOWN,0.0408,-0.039191943
P001,Software,1,,,,,#DIV/0!
P001,Software,2,3273260.41,-821756.46,DOWN,0.3352,-0.251051355
P001,Software,3,2451503.95,-400512.58,DOWN,0.1953,-0.163374234
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,2454793.81,-486153.66,DOWN,0.2469,-0.198042564
P001,Materials,3,1968640.15,-222387.04,DOWN,0.1274,-0.1129648
P001,Services,1,,,,,#DIV/0!
P001,Services,2,946125.36,-225882.32,DOWN,0.3136,-0.238744599
P001,Services,3,720243.04,-84696.41,DOWN,0.1333,-0.117594208
P001,Services,1,,,,,#DIV/0!
P001,Services,2,2145308.65,-497305,DOWN,0.3018,-0.231810467
P001,Services,3,1648003.65,-217539.46,DOWN,0.1521,-0.132001807
P001,Services,4,1430464.19,-96501.34,DOWN,0.0723,-0.067461556
P001,Services,5,1333962.85,-62486.72,DOWN,0.0491,-0.046842924
P001,Services,1,,,,,#DIV/0!
P001,Services,2,3318914.51,-817777.36,DOWN,0.327,-0.246399043
P001,Services,3,2501137.15,-317358.42,DOWN,0.1453,-0.126885653
P001,Services,4,2183778.73,-190179.5,DOWN,0.0954,-0.087087349
P001,Services,5,1993599.23,-28061.77,DOWN,0.0143,-0.014075933
P001,Services,6,1965537.46,-12737.64,DOWN,0.0065,-0.006480487
P001,Software,1,,,,,#DIV/0!
P001,Software,2,2169795.98,-568571.9,DOWN,0.3551,-0.262039337
P001,Software,3,1601224.08,-256312.1,DOWN,0.1906,-0.160072599
P001,Electronics,1,,,,,#DIV/0!
P001,Electronics,2,2854636.32,-649192.84,DOWN,0.2944,-0.227417004
P001,Electronics,3,2205443.48,-279364.09,DOWN,0.145,-0.126670256
P001,Electronics,4,1926079.39,-148511.24,DOWN,0.0835,-0.077105461
P001,Electronics,5,1777568.15,-23698.16,DOWN,0.0135,-0.013331787
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,2022606.79,-282674.17,DOWN,0.1625,-0.139757352
P001,Materials,3,1739932.62,-188559.55,DOWN,0.1215,-0.108371754
P001,Materials,4,1551373.07,-146224.72,DOWN,0.1041,-0.094255033
P001,Materials,5,1405148.35,-91659.12,DOWN,0.0698,-0.06523092
P001,Software,1,,,,,#DIV/0!
P001,Software,2,4224681.33,-674603.27,DOWN,0.19,-0.159681457
P001,Software,3,3550078.06,-381555.57,DOWN,0.1204,-0.107478079
P001,Software,4,3168522.49,-431123.29,DOWN,0.1575,-0.136064456
P001,Software,5,2737399.2,-262028.09,DOWN,0.1059,-0.095721548
P001,Software,6,2475371.11,-173913.38,DOWN,0.0756,-0.070257498
P001,Electronics,1,,,,,#DIV/0!
P001,Electronics,2,2786906.91,-393766.86,DOWN,0.1645,-0.141291716
P001,Electronics,3,2393140.05,-273687.14,DOWN,0.1291,-0.114363194
P001,Software,1,,,,,#DIV/0!
P001,Software,2,4023451.42,-545495.2,DOWN,0.1568,-0.13557892
P001,Software,3,3477956.22,-525711.3,DOWN,0.1781,-0.151155238
P001,Software,4,2952244.92,-446181.78,DOWN,0.178,-0.15113305
P001,Software,5,2506063.14,-276506.52,DOWN,0.124,-0.110335017
P001,Software,1,,,,,#DIV/0!
P001,Software,2,1937014.84,-293911.31,DOWN,0.1789,-0.151734155
P001,Software,3,1643103.53,-198626.49,DOWN,0.1375,-0.120884951
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,4582774.25,-536349.77,DOWN,0.1325,-0.117036044
P001,Materials,3,4046424.48,-477204.05,DOWN,0.1337,-0.117932276
P001,Electronics,1,,,,,#DIV/0!
P001,Electronics,2,3613969.48,-468691.1,DOWN,0.149,-0.129688727
P001,Electronics,3,3145278.38,-325648.79,DOWN,0.1155,-0.103535761
P001,Electronics,4,2819629.59,-316581.94,DOWN,0.1265,-0.112277847
P001,Electronics,5,2503047.65,-190885.22,DOWN,0.0826,-0.076261121
P001,Electronics,6,2312162.43,-129225.46,DOWN,0.0592,-0.055889439
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,1628234.99,-226171.5,DOWN,0.1613,-0.138905933
P001,Logistics,3,1402063.49,-163146.82,DOWN,0.1317,-0.116361935
P001,Logistics,4,1238916.67,-109562.2,DOWN,0.097,-0.088433873
P001,Logistics,5,1129354.47,-81617.22,DOWN,0.0779,-0.072268913
P001,Electronics,1,,,,,#DIV/0!
P001,Electronics,2,1428258.09,-202740.35,DOWN,0.1654,-0.14194938
P001,Electronics,3,1225517.74,-166275.08,DOWN,0.157,-0.135677416
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,3486643.34,-530754.29,DOWN,0.1796,-0.152225002
P001,Logistics,3,2955889.05,-476931.57,DOWN,0.1924,-0.161349618
P001,Logistics,4,2478957.48,-258121.41,DOWN,0.1162,-0.104124985
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,466685.95,-45572.78,DOWN,0.1082,-0.097651922
P001,Materials,3,421113.17,-34987.37,DOWN,0.0906,-0.083083058
P001,Materials,4,386125.8,-34014.02,DOWN,0.0966,-0.088090514
P001,Materials,5,352111.78,-21830.09,DOWN,0.0661,-0.061997613
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,4110185.55,-611988.73,DOWN,0.1749,-0.148895645
P001,Materials,3,3498196.82,-452981.25,DOWN,0.1488,-0.129489927
P001,Materials,4,3045215.57,-352569.45,DOWN,0.1309,-0.115778158
P001,Materials,5,2692646.12,-269632.33,DOWN,0.1113,-0.100136564
P001,Materials,6,2423013.79,-163912.41,DOWN,0.0726,-0.067648154
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,4149394.17,-1020657.98,DOWN,0.3262,-0.245977591
P001,Logistics,3,3128736.19,-516063.71,DOWN,0.1975,-0.164943184
P001,Logistics,4,2612672.48,-339989.57,DOWN,0.1496,-0.130130957
P001,Logistics,5,2272682.91,-297687.86,DOWN,0.1507,-0.130985215
P001,Logistics,6,1974995.05,-119225.87,DOWN,0.0642,-0.06036768
P001,Electronics,1,,,,,#DIV/0!
P001,Electronics,2,4295410.62,-928487.45,DOWN,0.2758,-0.216158019
P001,Electronics,3,3366923.17,-520205.27,DOWN,0.1827,-0.154504645
P001,Services,1,,,,,#DIV/0!
P001,Services,2,1111123.79,-287819.36,DOWN,0.3496,-0.259034468
P001,Services,3,823304.43,-142456.85,DOWN,0.2092,-0.173030588
P001,Services,4,680847.58,-83072.53,DOWN,0.139,-0.122013403
P001,Electronics,1,,,,,#DIV/0!
P001,Electronics,2,2058032.93,-438931.29,DOWN,0.2711,-0.213277098
P001,Electronics,3,1619101.64,-215206.84,DOWN,0.1533,-0.132917437
P001,Electronics,4,1403894.8,-184074.98,DOWN,0.1509,-0.13111736
P001,Software,1,,,,,#DIV/0!
P001,Software,2,3167349.53,-770026.02,DOWN,0.3212,-0.243113686
P001,Software,3,2397323.51,-442888.11,DOWN,0.2266,-0.184742738
P001,Software,4,1954435.4,-193790.21,DOWN,0.1101,-0.099154063
P001,Software,5,1760645.19,-146265.4,DOWN,0.0906,-0.083074887
P001,Software,6,1614379.79,-73935.08,DOWN,0.048,-0.045797823
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,3434471.78,-828188.33,DOWN,0.3178,-0.241139943
P001,Materials,3,2606283.45,-420092.7,DOWN,0.1922,-0.161184579
P001,Materials,4,2186190.75,-272318.45,DOWN,0.1423,-0.124562987
P001,Materials,5,1913872.3,-131168.19,DOWN,0.0736,-0.068535497
P001,Materials,6,1782704.11,-67538.72,DOWN,0.0394,-0.037885547
P001,Software,1,,,,,#DIV/0!
P001,Software,2,3344045.52,-783930.19,DOWN,0.3062,-0.234425693
P001,Software,3,2560115.33,-439160.73,DOWN,0.2071,-0.171539432
P001,Mechanical,1,,,,,#DIV/0!
P001,Mechanical,2,3310210.13,-754922.43,DOWN,0.2954,-0.228058764
P001,Mechanical,3,2555287.7,-388478.68,DOWN,0.1793,-0.152029331
P001,Mechanical,4,2166809.02,-273801.13,DOWN,0.1446,-0.12636145
P001,Mechanical,5,1893007.89,-104200.78,DOWN,0.0583,-0.055045085
P001,Software,1,,,,,#DIV/0!
P001,Software,2,4163276.19,-1094570.31,DOWN,0.3567,-0.262910809
P001,Software,3,3068705.88,-517440.24,DOWN,0.2028,-0.168618388
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,5202864.27,-1480406.39,DOWN,0.3977,-0.284536808
P001,Logistics,3,3722457.88,-714755.35,DOWN,0.2376,-0.192011669
P001,Logistics,4,3007702.53,-432117.7,DOWN,0.1678,-0.143670358
P001,Logistics,5,2575584.83,-157227.55,DOWN,0.065,-0.061045378
P001,Logistics,6,2418357.28,-173962.52,DOWN,0.0775,-0.071934168
P001,Electronics,1,,,,,#DIV/0!
P001,Electronics,2,3178951.74,-774663.47,DOWN,0.3222,-0.243685194
P001,Electronics,3,2404288.27,-474128.6,DOWN,0.2456,-0.197201228
P001,Electronics,4,1930159.67,-265126.24,DOWN,0.1592,-0.137359745
P001,Electronics,5,1665033.43,-119637.07,DOWN,0.0774,-0.071852653
P001,Electronics,6,1545396.36,-89215.41,DOWN,0.0613,-0.057729792
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,2181506.57,-544248.35,DOWN,0.3324,-0.249482792
P001,Materials,3,1637258.22,-288281.9,DOWN,0.2137,-0.176076013
P001,Materials,4,1348976.32,-141833.27,DOWN,0.1175,-0.105141408
P001,Materials,5,1207143.05,-82680.2,DOWN,0.0735,-0.068492462
P001,Materials,6,1124462.85,-57373.12,DOWN,0.0538,-0.051022691
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,1975725.18,-450892.16,DOWN,0.2957,-0.228216032
P001,Materials,3,1524833.02,-165940.91,DOWN,0.1221,-0.108825627
P001,Materials,4,1358892.11,-102286.35,DOWN,0.0814,-0.07527187
P001,Materials,5,1256605.76,-8127.59,DOWN,0.0065,-0.006467892
P001,Materials,6,1248478.17,-25884.51,DOWN,0.0212,-0.020732849
P001,Software,1,,,,,#DIV/0!
P001,Software,2,1828176.82,-485043.67,DOWN,0.3611,-0.265315513
P001,Software,3,1343133.15,-238152.71,DOWN,0.2155,-0.177311319
P001,Software,4,1104980.44,-115120.02,DOWN,0.1163,-0.104182858
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,2382976.22,-471937.83,DOWN,0.247,-0.198045547
P001,Materials,3,1911038.39,-207141.34,DOWN,0.1216,-0.108392035
P001,Materials,4,1703897.05,-72471.65,DOWN,0.0444,-0.042532881
P001,Materials,5,1631425.4,-38127.29,DOWN,0.0239,-0.023370538
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,1331171.1,-364387.65,DOWN,0.3769,-0.273734646
P001,Logistics,3,966783.45,-123286.24,DOWN,0.1462,-0.127522084
P001,Logistics,4,843497.21,-102898.89,DOWN,0.1389,-0.121990789
P001,Logistics,5,740598.32,-22674.65,DOWN,0.0316,-0.030616664
P001,Services,1,,,,,#DIV/0!
P001,Services,2,3491674.62,-744729,DOWN,0.2711,-0.213287056
P001,Services,3,2746945.62,-326816.66,DOWN,0.135,-0.118974565
P001,Services,1,,,,,#DIV/0!
P001,Services,2,1220933.41,-329926.99,DOWN,0.3703,-0.270225212
P001,Services,3,891006.42,-134552.63,DOWN,0.1779,-0.151011965
P001,Services,4,756453.79,-56896.8,DOWN,0.0813,-0.075215169
P001,Services,5,699556.99,-27424.83,DOWN,0.0408,-0.039203139
P001,Services,6,672132.16,-22135.11,DOWN,0.0341,-0.032932675
P001,Mechanical,1,,,,,#DIV/0!
P001,Mechanical,2,1023638.97,-201102.25,DOWN,0.2445,-0.196458181
P001,Mechanical,3,822536.72,-81988.59,DOWN,0.1107,-0.099677726
P001,Mechanical,4,740548.13,-39014.23,DOWN,0.0556,-0.052682909
P001,Mechanical,5,701533.9,-15847.41,DOWN,0.0231,-0.022589657
P001,Mechanical,6,685686.49,-11319.97,DOWN,0.0168,-0.016508959
P001,Services,1,,,,,#DIV/0!
P001,Services,2,3440520.96,-787458,DOWN,0.2968,-0.228877548
P001,Services,3,2653062.96,-352667.06,DOWN,0.1533,-0.132928266
P001,Services,4,2300395.9,-185390.59,DOWN,0.0877,-0.080590732
P001,Services,5,2115005.31,-44400.67,DOWN,0.0214,-0.020993172
P001,Electronics,1,,,,,#DIV/0!
P001,Electronics,2,2466271.54,-500849.55,DOWN,0.2548,-0.203079645
P001,Electronics,3,1965421.99,-260046.82,DOWN,0.1525,-0.132310934
P001,Electronics,4,1705375.17,-96796.93,DOWN,0.0602,-0.056759903
P001,Electronics,5,1608578.24,-37319.9,DOWN,0.0238,-0.02320055
P001,Services,1,,,,,#DIV/0!
P001,Services,2,1239080.61,-345548.66,DOWN,0.3867,-0.278875044
P001,Services,3,893531.95,-113948.23,DOWN,0.1462,-0.127525636
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,2116675.33,-491726.29,DOWN,0.3026,-0.232310682
P001,Logistics,3,1624949.04,-266219.5,DOWN,0.1959,-0.163832522
P001,Logistics,4,1358729.54,-119510.39,DOWN,0.0964,-0.087957453
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,282644.95,-76129.36,DOWN,0.3686,-0.269346259
P001,Materials,3,206515.59,-31080.8,DOWN,0.1772,-0.150500986
P001,Materials,4,175434.79,-15350.12,DOWN,0.0959,-0.087497582
P001,Materials,5,160084.67,-8004.46,DOWN,0.0526,-0.050001415
P001,Materials,6,152080.21,-2929.02,DOWN,0.0196,-0.019259705
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,463250.36,-83909.81,DOWN,0.2212,-0.181132746
P001,Logistics,3,379340.55,-53214.51,DOWN,0.1632,-0.140281628
P001,Logistics,4,326126.04,-40366.84,DOWN,0.1413,-0.123776807
P001,Logistics,5,285759.2,-21148.33,DOWN,0.0799,-0.074007521
P001,Services,1,,,,,#DIV/0!
P001,Services,2,1781895.62,-382912.36,DOWN,0.2737,-0.214890455
P001,Services,3,1398983.26,-228760.84,DOWN,0.1955,-0.163519355
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,3506780.91,-804394.25,DOWN,0.2977,-0.229382522
P001,Logistics,3,2702386.66,-556412.6,DOWN,0.2593,-0.205896739
P001,Logistics,4,2145974.06,-251054.34,DOWN,0.1325,-0.116988525
P001,Logistics,5,1894919.72,-160023.71,DOWN,0.0922,-0.084448807
P001,Services,1,,,,,#DIV/0!
P001,Services,2,3006471.74,-669125.56,DOWN,0.2863,-0.222561733
P001,Services,3,2337346.18,-291784.58,DOWN,0.1426,-0.124835843
P001,Services,4,2045561.6,-273584.1,DOWN,0.1544,-0.133745227
P001,Services,5,1771977.5,-85535.83,DOWN,0.0507,-0.048271397
P001,Services,6,1686441.67,-119747.17,DOWN,0.0764,-0.071005818
P001,Services,1,,,,,#DIV/0!
P001,Services,2,6062787.94,-1597601.19,DOWN,0.3578,-0.26350933
P001,Services,3,4465186.75,-815907.6,DOWN,0.2236,-0.182726422
P001,Services,4,3649279.15,-467043.94,DOWN,0.1468,-0.12798252
P001,Services,5,3182235.21,-219262.47,DOWN,0.074,-0.068902031
P001,Services,1,,,,,#DIV/0!
P001,Services,2,703181.38,-146789.3,DOWN,0.2638,-0.208750266
P001,Services,3,556392.08,-94004.29,DOWN,0.2033,-0.168953322
P001,Services,4,462387.79,-43455.62,DOWN,0.1037,-0.093980899
P001,Services,1,,,,,#DIV/0!
P001,Services,2,906507.93,-153982.76,DOWN,0.2046,-0.169863666
P001,Services,3,752525.17,-87538.6,DOWN,0.1316,-0.116326475
P001,Services,4,664986.57,-62885.88,DOWN,0.1044,-0.094567143
P001,Services,5,602100.69,-21443.99,DOWN,0.0369,-0.035615289
P001,Services,6,580656.7,-20985.89,DOWN,0.0375,-0.036141648
P001,Mechanical,1,,,,,#DIV/0!
P001,Mechanical,2,781901.43,-135341.7,DOWN,0.2093,-0.173093046
P001,Mechanical,3,646559.73,-85077.23,DOWN,0.1515,-0.131584486
P001,Mechanical,4,561482.5,-50213.65,DOWN,0.0982,-0.089430481
P001,Mechanical,5,511268.85,-25599,DOWN,0.0527,-0.050069548
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,1092838.28,-165962.33,DOWN,0.1791,-0.151863577
P001,Materials,3,926875.95,-90555.01,DOWN,0.1083,-0.097699169
P001,Materials,4,836320.94,-58106.8,DOWN,0.0747,-0.069479069
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,1779844.28,-422658.14,DOWN,0.3114,-0.237469168
P001,Logistics,3,1357186.14,-196730.37,DOWN,0.1695,-0.144954597
P001,Logistics,4,1160455.77,-113130.41,DOWN,0.108,-0.097487912
P001,Logistics,5,1047325.36,-84063.92,DOWN,0.0873,-0.080265334
P001,Logistics,6,963261.44,-60138.36,DOWN,0.0666,-0.062432023
P001,Logistics,1,,,,,#DIV/0!
P001,Logistics,2,4849474.36,-981589.64,DOWN,0.2538,-0.202411554
P001,Logistics,3,3867884.72,-625008.24,DOWN,0.1927,-0.161589159
P001,Logistics,4,3242876.48,-318204.16,DOWN,0.1088,-0.098124046
P001,Services,1,,,,,#DIV/0!
P001,Services,2,4900379.01,-1002596.18,DOWN,0.2572,-0.20459564
P001,Services,3,3897782.83,-549023.25,DOWN,0.1639,-0.140855269
P001,Services,4,3348759.58,-396141.09,DOWN,0.1342,-0.118294873
P001,Electronics,1,,,,,#DIV/0!
P001,Electronics,2,1698386.58,-238764.75,DOWN,0.1636,-0.140583276
P001,Electronics,3,1459621.83,-154527.32,DOWN,0.1184,-0.105868052
P001,Electronics,4,1305094.51,-108009.5,DOWN,0.0902,-0.082759907
P001,Electronics,5,1197085.01,-105843.53,DOWN,0.097,-0.088417722
P001,Services,1,,,,,#DIV/0!
P001,Services,2,4891708.91,-732329.92,DOWN,0.1761,-0.149708401
P001,Services,3,4159378.99,-564317.22,DOWN,0.157,-0.135673431
P001,Services,4,3595061.77,-455293.98,DOWN,0.145,-0.126644272
P001,Mechanical,1,,,,,#DIV/0!
P001,Mechanical,2,1240528.69,-121080.14,DOWN,0.1082,-0.09760366
P001,Mechanical,3,1119448.55,-94365.93,DOWN,0.0921,-0.0842968
P001,Services,1,,,,,#DIV/0!
P001,Services,2,4709515.95,-665246.1,DOWN,0.1645,-0.141255727
P001,Services,3,4044269.85,-517359.48,DOWN,0.1467,-0.127924075
P001,Services,4,3526910.37,-504604.48,DOWN,0.167,-0.143072669
P001,Materials,1,,,,,#DIV/0!
P001,Materials,2,381431.05,-45065.46,DOWN,0.134,-0.118148378
P001,Materials,3,336365.59,-45597.38,DOWN,0.1568,-0.135558991
P001,Materials,4,290768.21,-26671.62,DOWN,0.101,-0.091728116
